Depth,GR,RT,nphi,sw,PHIE,VSH,RHOB,VS,VP,pimpmod,simpmod,vpvsmod,EPSILON,GAMA,DELTA,c11,c13,c33,c44,c66,a,b,c,a_ratio,b_ratio,c_ratio,crack_density,profundidad,VP_0,VP_45,VP_90,VP_Backus_5,VP_Backus_10,VP_Backus_15,VP_Backus_20,VP_Backus_30,VP_Backus_50,VP_Backus,Diff_Backus,Diff_Backus_%,RF_pred_VP_0,PNN_pred_VP_0,CNN_pred_VP_0,RF_pred_VP_45,PNN_pred_VP_45,CNN_pred_VP_45,RF_pred_VP_90,PNN_pred_VP_90,CNN_pred_VP_90,RF_pred_VP_Backus,PNN_pred_VP_Backus,CNN_pred_VP_Backus
2843.1743,75.9001,3.0461,0.3105,0.2669,0.0087,0.6431,2.4913,1897.6897,3321.6694,8275.2754,4727.7144,1.7504,0.064745,0.096726,0.051622,31047113520,16793211830,27487727665,8971734826,10707334871,8275274.976,9062369940,3543.84568,-0.059425736,-0.146536912,-0.057956065,0.02014531,2252,3321.6694,3418.302576,3536.730885,3317.795675,3363.808684,3339.680708,3323.272737,3325.029695,3360.340314,3363.808684,42.13928438,1.268617653,3321.544361,3340.118806,3440.1995,3423.01325,3434.09188,3544.8865,3544.807085,3551.800488,3664.5725,3366.145567,3363.003177,3314.8032
2843.3269,77.8042,3.0536,0.3074,0.2417,0.0286,0.5818,2.4749,1769.5863,3150.7686,7797.8369,4379.5493,1.7805,0.05961,0.088128,0.047116,27498318337,15309379871,24569180623,7749990147,9115972411,7797837.208,7827113196,3344.296719,0.020727364,0.090722883,0.030771555,0.018476199,2253,3150.7686,3234.835832,3338.585916,3273.571927,3354.935299,3306.946181,3326.127372,3335.342519,3357.566113,3354.935299,204.1666993,6.47990142,3150.708098,3185.817249,3342.3538,3244.744267,3259.633653,3442.405,3363.292663,3344.515151,3543.458,3335.952022,3274.858455,3280.4272
2843.4792,81.0977,2.3752,0.3162,0.2052,0.0492,0.5553,2.4462,1862.8171,3254.4978,7961.1523,4556.8232,1.7471,0.05799,0.084771,0.045408,28914543355,15334973673,25909553356,8488528160,9927690201,7961152.518,8570419149,3448.805634,0.006227452,0.056759917,0.022031768,0.017858002,2254,3254.4978,3338.624941,3443.226127,3273.168275,3334.724116,3304.701768,3321.988636,3345.360815,3352.875804,3334.724116,80.22631645,2.465090511,3254.727681,3310.889466,3350.7493,3344.43146,3375.429765,3458.2546,3460.299268,3509.079268,3548.0632,3345.408853,3336.742746,3270.4343
2843.6316,80.0606,1.8396,0.3378,0.1915,0.0818,0.5172,2.4026,1933.8385,3334.2566,8010.8853,4646.2407,1.7242,0.05581,0.080034,0.043012,29691754680,15122029666,26710345874,8985078527,10423302077,8010884.907,9070945987,3525.632123,-0.026856966,-0.037563705,-0.00782628,0.016993071,2255,3334.2566,3416.631076,3520.341461,3272.184546,3285.344208,3296.583367,3327.965169,3353.274887,3350.296953,3285.344208,-48.91239247,-1.466965454,3334.171178,3354.997538,3383.705,3421.790097,3445.66763,3479.5874,3525.53172,3549.803787,3569.7283,3305.545995,3355.757276,3262.1804
2843.7839,79.0965,2.1419,0.3469,0.2088,0.1337,0.4806,2.3548,1916.3895,3311.7888,7798.6001,4512.7139,1.7281,0.054745,0.076101,0.041122,28655149958,14571864347,25827317017,8648117716,9964378528,7798600.266,8736527956,3498.147233,-0.014382598,-0.007772755,-0.001325259,0.01634334,2256,3311.7888,3391.161614,3493.092678,3298.779815,3232.943538,3280.721659,3331.217183,3359.118657,3351.552429,3232.943538,-78.84526225,-2.380745482,3311.943275,3324.099312,3348.4648,3393.230299,3401.993787,3443.6006,3492.547155,3512.085574,3517.8186,3318.173414,3339.62102,3242.671
2843.9363,81.8816,2.4523,0.3432,0.2126,0.1753,0.432,2.3178,1923.9841,3316.6101,7687.2393,4459.4106,1.7238,0.051965,0.070059,0.038066,28145329164,14065995849,25495574143,8579834603,9782023868,7687238.89,8668884298,3493.514352,-0.019852599,-0.035835438,-0.019333384,0.015232536,2257,3316.6101,3391.259531,3488.957744,3253.521409,3232.334979,3287.994054,3344.708877,3379.831636,3347.166853,3232.334979,-84.27512108,-2.541001762,3316.529847,3320.910335,3359.8464,3387.807291,3399.181876,3451.8513,3487.821886,3490.657926,3517.8623,3274.491067,3336.169066,3249.326
2844.0889,83.0665,2.6445,0.333,0.2206,0.1974,0.3447,2.299,1898.2607,3278.0044,7536.1323,4364.1016,1.7268,0.04434,0.057627,0.031524,26894178329,13192054608,24703474234,8284202082,9238989509,7536132.116,8363731333,3426.621611,-0.072303658,-0.209581375,-0.078074281,0.01274821,2258,3278.0044,3340.175031,3423.351115,3193.311266,3228.396154,3288.708488,3353.822582,3389.75174,3344.284914,3228.396154,-49.6082457,-1.51336727,3277.928885,3280.601684,3320.51,3338.67768,3347.066209,3410.125,3423.077536,3424.899252,3458.6099,3282.823808,3325.27883,3231.956
2844.2412,87.3996,2.872,0.3253,0.2527,0.2028,0.2969,2.3019,1708.3333,3045.5166,7010.4746,3932.4121,1.7827,0.03983,0.050619,0.027808,23051299136,12083137497,21350516956,6717871092,7397974926,7010474.662,6782347519,3169.267669,-0.002865923,-0.008283873,-0.002858797,0.01131652,2259,3045.5166,3097.014763,3166.819526,3192.507933,3237.159577,3308.085347,3355.08915,3392.313713,3337.194818,3237.159577,191.6429774,6.292626262,3045.518427,3072.377433,3192.587,3096.480661,3118.549838,3275.4539,3166.875643,3184.052415,3286.616,3247.073124,3191.527793,3165.6753
2844.3936,85.4862,2.5552,0.3228,0.2688,0.2068,0.2828,2.2991,1702.3878,3040.4993,6990.4116,3913.9597,1.786,0.03862,0.048624,0.02676,22896028036,12002256689,21254342612,6663077398,7311048349,6990411.941,6726395482,3160.220316,0.087289505,0.238379804,0.085802739,0.010914582,2260,3040.4993,3090.196261,3157.923383,3185.76424,3273.293112,3325.431792,3354.036016,3376.168993,3336.856672,3273.293112,232.7938119,7.656433662,3041.044768,3066.920562,3191.4763,3082.395629,3109.961712,3272.7095,3155.33064,3172.593153,3279.936,3250.183278,3183.453445,3163.986
2844.5459,82.9301,2.5675,0.3192,0.2709,0.2002,0.3025,2.3063,1915.3369,3307.4731,7628.0249,4417.3413,1.7268,0.04026,0.051381,0.028204,27260966579,13193216243,25229488190,8460697160,9330135322,7628025.211,8537081581,3443.348792,-0.000402397,-0.017378617,-0.002291807,0.011466777,2261,3307.4731,3364.08381,3440.631967,3177.799221,3296.329382,3349.667354,3346.045981,3370.29805,3329.781079,3296.329382,-11.14371828,-0.336925439,3307.395339,3309.622381,3332.1885,3362.125714,3369.740056,3419.2007,3435.698833,3444.667578,3461.9075,3301.01928,3330.642098,3234.714
2844.6985,87.678,3.2076,0.3196,0.2568,0.1805,0.3712,2.3243,1890.7614,3280.5388,7624.9565,4394.6968,1.735,0.046145,0.061095,0.033306,27322503937,13671092173,25013965098,8309322927,9324639095,7624956.333,8390000646,3435.466338,-0.004079628,-0.026019412,-0.003595565,0.013412883,2262,3280.5388,3345.699322,3431.919263,3293.30659,3325.824744,3366.292708,3360.352445,3365.062026,3328.517095,3325.824744,45.28594415,1.380442266,3280.372298,3283.095106,3309.489,3344.556303,3354.89287,3400.9639,3431.40195,3436.937108,3454.9045,3321.400057,3329.205003,3224.601
2844.8508,84.2551,2.3441,0.3313,0.2018,0.1491,0.4868,2.3465,1856.421,3236.2722,7593.9126,4356.0918,1.7433,0.056135,0.077493,0.041926,27335112613,14231731262,24575968616,8086740437,9340071991,7593912.717,8174513343,3423.136075,0.140866702,0.350726304,0.131551614,0.016669624,2263,3236.2722,3315.610222,3417.94034,3406.215928,3352.710603,3370.922417,3369.998859,3352.030517,3329.529999,3352.710603,116.4384027,3.597917464,3236.171579,3259.112506,3288.69,3318.231297,3336.571722,3387.3486,3411.655264,3440.820461,3456.9395,3326.988695,3316.006012,3218.7043
2845.0032,83.1053,2.0123,0.3357,0.1811,0.1023,0.5932,2.3882,2193.2922,3660.7708,8742.6533,5238.0205,1.6691,0.064435,0.092049,0.049502,36129312959,17090597910,32004848175,11488509357,13603520953,8742652.825,11608614931,3904.417976,0.004296196,-0.0419237,-0.014662013,0.019472695,2264,3660.7708,3765.045111,3896.652566,3470.76121,3375.704449,3390.455186,3382.858702,3335.837457,3333.644786,3375.704449,-285.066351,-7.787058152,3661.154724,3665.908778,3761.1035,3762.473004,3767.563833,3869.3699,3897.973705,3865.308477,3978.7104,3441.100007,3422.38483,3488.3901
2845.1555,86.5814,1.8295,0.3388,0.2181,0.0498,0.6686,2.4459,2122.0605,3589.8008,8780.2939,5190.3477,1.6917,0.06935,0.101784,0.054484,35891261054,17883167186,31519505624,11014231999,13256377178,8780293.777,11131999391,3847.588981,-0.000536443,-0.019989558,0.013730871,0.021270757,2265,3589.8008,3700.935648,3838.753485,3538.121867,3425.66166,3403.916233,3372.021549,3325.071999,3336.867172,3425.66166,-164.13914,-4.572374601,3589.758823,3578.75069,3659.8909,3707.25581,3701.907412,3782.3064,3838.972055,3839.661598,3900.9573,3435.727316,3422.443686,3440.4243
2845.3081,81.5266,2.0907,0.3405,0.3198,0.0175,0.6949,2.4137,2114.9023,3635.7397,8775.585,5104.7402,1.7191,0.070365,0.10476,0.055942,36395837599,18994488530,31905742462,10796025693,13058008997,8775584.914,10911684971,3900.7841,-0.014421674,-0.027962765,-0.009396216,0.021772232,2266,3635.7397,3750.544544,3891.568524,3599.896839,3467.348946,3411.8456,3372.024035,3322.02272,3341.720556,3467.348946,-168.3907542,-4.631540431,3637.276375,3590.079033,3649.6646,3748.300586,3723.726237,3776.1733,3897.418451,3863.036887,3902.5881,3467.594069,3433.927149,3437.1235
2845.4604,80.8983,1.8917,0.3422,0.3199,0.0306,0.6796,2.3995,2091.5757,3604.8904,8649.9346,5018.7358,1.7235,0.06949,0.102858,0.05498,35515749411,18609591204,31182065893,10497066037,12656480474,8649934.515,10610790610,3864.303149,-0.019739831,-0.028925569,-0.028522327,0.021430656,2267,3604.8904,3717.065577,3855.394234,3569.100648,3498.928412,3413.463405,3365.689047,3317.487923,3345.765813,3498.928412,-105.9619876,-2.939395539,3604.357422,3562.090878,3605.6384,3718.447569,3705.421418,3716.9897,3856.623067,3841.657853,3851.286,3487.733799,3429.063945,3400.5813
2845.6128,77.762,1.7471,0.3453,0.2617,0.0761,0.633,2.4149,2054.8193,3511.8889,8480.8604,4962.1831,1.7091,0.067105,0.097233,0.052162,33781129017,17192440179,29783839869,10196389661,12179240772,8480860.505,10308263927,3755.641242,-0.003324164,-0.007082695,-0.002697507,0.020436738,2268,3511.8889,3616.602013,3747.554205,3530.716435,3524.593249,3436.124618,3350.580012,3325.519075,3340.627811,3524.593249,12.70434947,0.361752602,3512.119177,3493.096467,3545.5916,3617.471294,3605.498289,3643.1504,3745.853928,3731.560591,3769.2664,3445.5383,3417.410408,3353.4197
2845.7651,79.7616,2.0386,0.3386,0.2753,0.0833,0.6166,2.4103,2049.5667,3506.9143,8452.7158,4940.0703,1.7111,0.065825,0.094989,0.050994,33545443226,17074551044,29642948992,10125004232,12048532286,8452715.537,10235511579,3745.524026,-0.026143382,-0.082932477,-0.024910403,0.020008208,2269,3506.9143,3609.332855,3737.756934,3527.556541,3542.291293,3427.668262,3336.394406,3329.637626,3337.538746,3542.291293,35.37699346,1.008778386,3507.028847,3484.642613,3535.722,3608.49709,3589.085764,3630.1738,3740.483891,3718.966405,3755.2493,3478.084044,3411.569591,3344.8018
2845.9175,78.8928,2.1957,0.3435,0.2777,0.0739,0.6709,2.4193,1961.7618,3403.7104,8234.5967,4746.0908,1.735,0.070785,0.102852,0.05515,31996131712,17013706328,28028181988,9310698695,11225946659,8234596.571,9420900932,3653.374024,0.043916233,0.118406828,0.05978496,0.02155111,2270,3403.7104,3510.871967,3644.642041,3511.167695,3476.890863,3409.374772,3345.29839,3336.141746,3331.396699,3476.890863,73.18046314,2.150020258,3403.29332,3415.676324,3422.7092,3510.635547,3525.792822,3522.2454,3646.346539,3646.981554,3646.3538,3416.305359,3381.599298,3282.583
2846.0701,80.8652,2.3909,0.3408,0.342,0.0493,0.6676,2.3775,2100.4263,3619.0483,8604.2881,4993.7637,1.723,0.069225,0.101619,0.054394,35450571885,18525156947,31139331446,10489032251,12620802187,8604287.333,10605126884,3878.451945,-0.009936845,-0.020693796,-0.030524567,0.021236481,2271,3619.0483,3730.894083,3869.576919,3486.500319,3451.276794,3392.836778,3368.428864,3329.618347,3330.56027,3451.276794,-167.7715059,-4.635790738,3619.221898,3564.584777,3618.3599,3725.037525,3709.413766,3723.9414,3859.75513,3846.503152,3859.4312,3468.022853,3432.245317,3403.7097
2846.2224,82.4372,3.1975,0.3361,0.2701,0.0724,0.6257,2.4196,2060.9414,3520.9172,8519.2109,4986.6538,1.7084,0.06619,0.096027,0.051504,33966233455,17246469832,29995437446,10277201287,12250978904,8519211.257,10387921704,3761.852506,-0.051322631,-0.103399918,-0.042828717,0.020185183,2272,3520.9172,3624.514907,3753.966709,3389.325669,3406.520593,3362.995721,3361.76931,3331.111996,3335.495643,3406.520593,-114.396607,-3.249057008,3521.148281,3502.182004,3554.618,3622.408552,3617.682479,3653.6711,3755.656481,3741.36672,3777.2937,3433.381881,3421.833187,3358.5325
2846.3748,81.7424,3.6053,0.3291,0.2283,0.108,0.553,2.386,1970.9564,3391.8748,8093.0127,4702.7017,1.7209,0.0607,0.08619,0.0464,30782976992,15718438124,27450487776,9268820546,10866579832,8093013.273,9367477393,3604.138638,-0.118551133,-0.290376973,-0.109146135,0.018310922,2273,3391.8748,3482.692248,3597.7616,3375.333211,3348.452127,3356.018797,3376.305383,3331.402105,3339.363975,3348.452127,-43.42267313,-1.280196814,3391.85154,3402.21705,3423.3315,3485.095297,3512.828869,3516.355,3597.953562,3608.78736,3615.8716,3361.401429,3381.417038,3277.098
2846.5271,78.2175,3.7511,0.3209,0.2118,0.1532,0.4524,2.3453,1719.108,3064.9666,7188.2661,4031.824,1.7829,0.0529,0.072456,0.039256,24362759700,13280337167,22031795714,6931140880,7935546367,7188266.167,7006700219,3231.468481,0.073424612,0.232150334,0.07728265,0.015657867,2274,3064.9666,3135.580365,3227.103333,3293.514974,3297.989355,3326.9441,3377.886773,3335.816408,3342.697064,3297.989355,233.0227554,7.602782863,3065.235651,3086.872955,3236.131,3140.984574,3170.250512,3323.393,3230.795649,3266.908732,3368.3364,3289.859141,3223.816235,3196.019
2846.6797,76.801,3.8575,0.3138,0.2132,0.1815,0.3688,2.3201,1942.5112,3334.3052,7735.9219,4506.8203,1.7165,0.045955,0.060765,0.033134,28164642753,13681639786,25793923266,8754548783,9818489097,7735921.495,8837616374,3491.10855,-0.045281453,-0.122119969,-0.043305852,0.013347968,2275,3334.3052,3400.231916,3487.533195,3200.14984,3268.61921,3325.606363,3368.479876,3349.417736,3336.897428,3268.61921,-65.68598955,-1.970005312,3334.171178,3345.565705,3373.1492,3393.879628,3416.011785,3461.476,3487.905532,3494.819219,3517.4138,3321.075492,3341.759246,3254.2817
2846.832,73.0498,3.8098,0.3199,0.2166,0.1852,0.3647,2.315,1829.142,3193.7107,7393.4404,4234.4639,1.746,0.04573,0.060261,0.03288,25772109402,13085279750,23612509302,7745435456,8678930828,7393440.271,7821663303,3343.149978,-0.049501848,-0.136649274,-0.041767975,0.013255031,2276,3193.7107,3256.4751,3339.75909,3128.817861,3274.996412,3309.846014,3346.516243,3364.931555,3332.154122,3274.996412,81.28571184,2.545180809,3194.022521,3214.492277,3248.688,3255.547071,3271.493934,3344.2847,3337.428769,3354.195223,3389.8901,3292.586499,3299.53936,3200.5417
2846.9844,75.2691,3.5984,0.3493,0.2008,0.1805,0.4232,2.3101,1709.1025,3045.9124,7036.3623,3948.198,1.7822,0.051345,0.068895,0.037466,23633009746,12792549795,21432142983,6747874534,7677664166,7036362.235,6822649983,3206.389363,-0.008906485,-0.020649616,-0.004524405,0.015009907,2277,3045.9124,3113.540032,3202.304772,3156.214698,3234.957933,3306.526097,3333.761931,3360.93112,3330.495049,3234.957933,189.0455333,6.206532179,3045.648559,3066.978991,3219.855,3114.277911,3137.975165,3306.5742,3194.924883,3224.463057,3335.5132,3241.471925,3187.094017,3186.7014
2847.1367,80.4648,3.1721,0.3652,0.1946,0.1814,0.4423,2.3045,1693.2717,3026.2405,6973.9717,3902.1448,1.7872,0.0533,0.071787,0.039012,23354698041,12776124648,21104914189,6607391076,7556040642,6973971.232,6683209531,3191.915127,0.05324995,0.156850637,0.05072154,0.015602086,2278,3026.2405,3096.080078,3187.539119,3180.452725,3239.991381,3289.314226,3320.849106,3350.365214,3330.565287,3239.991381,213.7508808,7.063248306,3025.62358,3050.472076,3228.8188,3090.248698,3122.311877,3313.9639,3177.109212,3201.171273,3341.709,3239.649137,3163.695462,3194.9688
2847.2893,83.7562,2.5693,0.3499,0.2129,0.1934,0.3819,2.2978,1835.1697,3201.062,7355.4004,4216.853,1.7443,0.04786,0.063087,0.03442,25798828512,13129410800,23545092279,7738640739,8715055995,7355400.264,7818158006,3357.990165,0.081694991,0.225363797,0.076619086,0.013858663,2279,3201.062,3266.907845,3354.264827,3178.446747,3228.066048,3273.810441,3316.223806,3347.986616,3333.57754,3228.066048,27.0040476,0.843596519,3201.155127,3216.972213,3264.749,3260.080672,3274.9224,3359.6885,3340.549788,3358.619162,3409.2512,3312.509961,3299.998046,3209.535
2847.4417,86.8001,2.0189,0.3279,0.2319,0.2012,0.3255,2.2974,2055.5378,3474.1565,7981.5273,4722.3926,1.6901,0.04261,0.054861,0.030064,30092146125,13796567135,27729074404,9707056376,10772134016,7981527.143,9794419406,3625.389445,-0.078491574,-0.237010625,-0.085736985,0.012188908,2280,3474.1565,3537.276712,3622.190308,3280.837475,3266.625068,3261.913091,3312.55447,3333.68832,3331.180729,3266.625068,-207.5314317,-5.973577519,3474.128672,3462.930957,3514.4165,3534.320046,3524.037364,3590.1165,3620.000511,3610.572917,3653.2961,3314.32532,3374.658583,3321.2964
2847.594,85.8601,1.8503,0.3205,0.2428,0.1865,0.3488,2.3178,1817.1486,3183.6226,7379.0005,4211.7871,1.752,0.044205,0.057915,0.031634,25568876170,13036932525,23491952637,7653442896,8539941187,7379000.462,7727629477,3327.511512,0.127757468,0.327702582,0.125040024,0.012776172,2281,3183.6226,3243.983289,3324.354637,3333.816941,3247.928166,3263.101808,3315.958716,3330.122472,3327.25271,3247.928166,64.30556585,2.019886586,3183.562968,3207.078732,3238.1638,3243.026417,3260.460361,3333.6577,3323.549602,3342.386263,3378.3625,3291.562949,3294.332916,3196.6177
2847.7463,86.708,2.0538,0.319,0.2461,0.1624,0.4337,2.3411,2130.0703,3581.4751,8384.5908,4986.7075,1.6814,0.05149,0.069927,0.037944,33121612716,15435403897,30029205167,10622037710,12107572171,8384591.357,10724219972,3770.715437,-0.081841947,-0.245171505,-0.095347274,0.015168772,2282,3581.4751,3661.551511,3765.885253,3385.040187,3264.046327,3287.731139,3295.935482,3329.381633,3329.145453,3264.046327,-317.4287729,-8.863073567,3581.489639,3600.949466,3628.333,3658.088008,3673.994598,3708.9636,3762.942195,3761.035868,3805.5051,3376.366409,3402.204279,3384.1992
2847.8987,81.3696,2.6486,0.3129,0.2551,0.1334,0.4181,2.3658,1874.6439,3265.5803,7725.7095,4435.0322,1.742,0.04848,0.066717,0.036116,27675122629,14152692439,25228925967,8314106695,9423491208,7725709.874,8392456172,3427.795971,0.062753496,0.154208202,0.052627566,0.014430144,2283,3265.5803,3334.644058,3423.895633,3318.328739,3293.697456,3296.628707,3269.554741,3329.793963,3330.597665,3293.697456,28.11715609,0.861015609,3265.638392,3281.567298,3307.9011,3342.55273,3359.945643,3403.7969,3431.970205,3449.63106,3471.203,3309.045175,3326.915508,3229.2664
2848.0513,78.2116,2.4903,0.3183,0.294,0.1212,0.3958,2.3831,2018.4839,3451.8318,8226.0605,4810.249,1.7101,0.04564,0.063006,0.034088,30986870226,14990519726,28394976748,9709410125,10932912314,8226060.363,9791762097,3613.023826,-0.085296161,-0.263757659,-0.083702542,0.013634917,2284,3451.8318,3520.633711,3609.373403,3354.384122,3334.661013,3296.743108,3258.614514,3334.486404,3332.206728,3334.661013,-117.170787,-3.394452389,3451.867158,3441.626454,3479.8384,3521.545866,3522.699901,3562.7563,3613.963364,3618.806674,3645.1626,3356.339617,3392.226111,3301.663
2848.2036,77.9397,2.1093,0.3288,0.3259,0.0975,0.488,2.3985,1761.9204,3149.26,7553.5,4225.9658,1.7874,0.053675,0.076125,0.04099,26341570660,14541597644,23787935756,7445815845,8579441307,7553500.11,7521636779,3322.915315,0.063082025,0.17418408,0.071311052,0.016245062,2285,3149.26,3223.791174,3318.296531,3306.658649,3357.686937,3293.363581,3266.421347,3325.568678,3337.281462,3357.686937,208.4269375,6.618282945,3149.087226,3177.242936,3274.4326,3225.780967,3233.933152,3362.8276,3330.687854,3321.306103,3432.6028,3343.519199,3289.242278,3215.0269
2848.356,82.1374,2.6295,0.3353,0.3331,0.1021,0.5609,2.3968,1922.205,3356.7007,8045.3403,4607.1411,1.7463,0.061195,0.087198,0.046914,30311038973,16075661303,27005799208,8855869358,10400297551,8045340.238,8952813591,3568.529325,-0.013843213,-0.028112445,-0.006420841,0.018497239,2286,3356.7007,3447.423089,3562.113999,3335.505512,3357.958678,3304.306739,3272.680059,3322.95679,3341.873857,3357.958678,1.257978299,0.03747663,3356.505732,3356.80575,3365.6067,3445.827389,3453.543656,3463.047,3563.468861,3561.810118,3564.4492,3343.646198,3353.724635,3250.3591
2848.5083,78.3713,2.6341,0.3383,0.3139,0.1141,0.5848,2.3862,1898.9125,3325.2595,7934.7339,4531.1851,1.7511,0.064185,0.091143,0.049066,29772099254,15961546177,26385050341,8604323851,10172771628,7934734.219,8704632941,3545.689769,0.024988416,0.080954031,0.029083363,0.019324225,2287,3325.2595,3419.406741,3538.691281,3330.772207,3359.255994,3304.887315,3292.107566,3310.883149,3344.893205,3359.255994,33.99649446,1.02237117,3325.312362,3329.232432,3338.4517,3417.482939,3404.946461,3438.556,3536.615465,3535.317899,3537.0679,3357.95657,3345.622439,3238.7883
2848.6609,79.1392,2.4123,0.3346,0.2485,0.1137,0.6205,2.3849,1977.7157,3411.2578,8135.5093,4716.6543,1.7248,0.067735,0.096486,0.051914,31511924068,16382100842,27752317603,9328201009,11128282614,8135508.727,9438616735,3650.324543,0.008347833,0.02224015,0.00743265,0.020393321,2288,3411.2578,3513.296196,3642.319347,3398.546639,3299.662571,3304.622739,3320.542639,3304.784966,3349.942215,3299.662571,-111.595229,-3.271380691,3411.308137,3416.972125,3445.688,3513.289315,3524.68869,3541.0828,3641.347691,3639.323546,3656.3027,3322.995029,3377.350203,3293.8262
2848.8132,80.3661,2.9339,0.3309,0.2024,0.1006,0.6564,2.3941,1995.8539,3426.635,8203.707,4778.2734,1.7169,0.07067,0.101478,0.054524,32084333185,16583429695,28111109034,9536736443,11472274324,8203706.854,9650884670,3677.55721,0.015570885,0.045714994,0.006865651,0.021352542,2289,3426.635,3533.883536,3668.795295,3364.142039,3289.746688,3331.822741,3353.039533,3301.513451,3358.765387,3289.746688,-136.8883119,-3.994832012,3426.758605,3430.454526,3477.3137,3532.479852,3535.329492,3574.1846,3663.930089,3662.382236,3696.8503,3319.89306,3378.673822,3312.0198
2848.9656,78.3075,3.2664,0.3277,0.2001,0.0949,0.5818,2.3964,2042.4534,3477.0679,8332.4453,4894.5352,1.7024,0.062925,0.090117,0.048442,32618665291,16276976123,28972478831,9996860322,11798634445,8332445.516,10102314750,3702.892908,-0.089773274,-0.237766546,-0.089841516,0.019063942,2290,3477.0679,3573.875555,3695.862398,3292.696034,3266.217651,3333.992123,3354.794128,3304.498726,3355.119645,3266.217651,-210.8502485,-6.064024477,3477.227192,3462.67844,3525.2778,3574.361341,3553.825197,3615.235,3693.13053,3685.60906,3732.2756,3324.369781,3399.081577,3333.9316
2849.1179,81.0234,2.9306,0.3298,0.2112,0.1079,0.5219,2.3838,1818.2454,3195.322,7617.0088,4334.3335,1.7574,0.057585,0.081522,0.04391,27141894133,14508109680,24338795101,7880881738,9165812221,7617008.584,7964530811,3384.725687,-0.07671466,-0.187292396,-0.067288513,0.017368386,2291,3195.322,3276.399302,3379.324617,3245.226377,3297.81211,3359.496419,3347.467628,3298.059856,3356.44882,3297.81211,102.4901096,3.207504896,3195.570613,3224.714632,3281.521,3280.873056,3296.8973,3383.0386,3385.209634,3383.296281,3458.0815,3315.0246,3306.380945,3220.862
2849.2705,81.9711,2.5829,0.3213,0.2223,0.1493,0.4484,2.349,1667.6353,3003.2029,7054.5234,3917.2751,1.8009,0.052305,0.071739,0.038858,23402450571,13032934907,21186165770,6532586603,7469869064,7054523.612,6604198869,3164.4661,0.034413167,0.149304891,0.041168953,0.015500724,2292,3003.2029,3071.648146,3160.285428,3204.117817,3320.655478,3344.831865,3350.198113,3305.220755,3358.649407,3320.655478,317.4525784,10.57046723,3003.307244,3034.132492,3241.455,3070.979053,3113.386505,3324.4277,3167.975449,3183.900308,3357.919,3217.960275,3139.385704,3201.5027
2849.4229,84.4559,2.0848,0.3048,0.2163,0.2016,0.2903,2.3026,1816.6079,3170.9883,7301.5171,4182.9214,1.7456,0.03911,0.049593,0.027256,24964056848,12386299957,23153027071,7598727970,8352415403,7301517.66,7667652682,3297.462739,-0.005440605,0.027942972,-0.00095467,0.01110048,2293,3170.9883,3223.599752,3295.005652,3202.877311,3347.829021,3357.294646,3338.163385,3317.407988,3361.002807,3347.829021,176.8407205,5.576832955,3171.025308,3201.048509,3236.478,3225.771225,3248.867584,3328.943,3299.633449,3325.799011,3362.8892,3340.311651,3282.360547,3197.4382
2849.5752,87.1524,2.4295,0.298,0.2154,0.2436,0.1398,2.2628,1859.6979,3209.2544,7261.9009,4208.1245,1.7257,0.02616,0.028278,0.016056,24524619906,11057207934,23305287276,7825840125,8268438339,7261900.856,7884931256,3294.316253,0.07220087,0.206336828,0.075756431,0.006766014,2294,3209.2544,3243.124871,3293.208495,3278.278828,3371.621757,3348.805097,3339.504924,3329.420778,3364.36891,3371.621757,162.3673574,5.059348283,3209.23065,3229.850878,3272.7727,3244.371103,3265.526343,3355.5608,3295.475702,3323.93996,3363.323,3365.052671,3268.499824,3213.8376
2849.7275,86.7193,2.5261,0.3041,0.2348,0.2559,0.1107,2.2496,2068.4299,3469.7761,7805.6079,4653.1396,1.6775,0.023865,0.024282,0.013974,28376418806,11469618555,27083713176,9624693704,10092107329,7805608.315,9691898500,3553.578299,0.044957806,0.103483236,0.041065851,0.005957804,2295,3469.7761,3502.599314,3552.582307,3404.839744,3351.906299,3348.798796,3323.766808,3331.958156,3366.713908,3351.906299,-117.8698008,-3.397043424,3469.568193,3454.620115,3511.7551,3506.466416,3516.550068,3580.529,3568.623657,3577.481198,3593.8042,3399.469744,3383.182362,3325.0278
2849.8799,83.2673,2.179,0.3116,0.2707,0.2474,0.131,2.262,2172.322,3609.4338,8164.5396,4913.7925,1.6616,0.02547,0.027072,0.015428,30970533350,12254744192,29469363951,10674339256,11252290680,8164539.256,10748579071,3702.54684,0.004670054,0.006813133,0.004180886,0.006522637,2296,3609.4338,3646.338456,3701.366079,3508.261869,3337.041926,3340.840194,3323.710551,3324.40191,3372.182172,3337.041926,-272.3918741,-7.546664912,3609.298699,3612.02603,3651.8943,3659.768696,3643.917549,3716.0786,3715.403737,3722.92382,3750.8748,3460.585971,3441.952724,3392.4895
